particle,spectra,target_x,target_y,actual_x,actual_y,size_w,size_l,morphology,color,other_observation,notes,row,object_id,library_id,match_val,match_threshold,good_correlations,signal_to_noise,signal_threshold,good_signal,good_matches,x,y,file_name,license.x,col_id,session_id,file_id,sn,organization,spectrum_type,spectrum_identity,librarytype,spectrumid,owner,rruffid,ideal_chemistry,locality,source,status,url,measured_chemistry,instrument_mode,intensity_units,other_info,jcamp-dx,yfactor,deltax,instrument_used,material_color,citation,brand,item,location,width,depth,particle_massmg,tgoc,tmoc,onset,enthalpyj_g,qa_qc,framework,abbreviation,spectral_resolution,instrument_accessories,wavenumber_range,user_name,region,campaign,state,treatment,analysis,exposure_days,polymer_id,file_legacy,locationdescription,country,lat,lon,spec_hash,x_unit,y_unit,product_id,supplier,specifications,pin_id,orientation,replicate,longest_dimension,license.y,samples,lines,bands,header_offset,data_type,interleave,pixel_size,otherinfo,pressure,temperature,material_form,material_producer,number_of_accumulations,time,ratio_against_background,truncated,elementmultiply_or_elementdivide,collection_length,sample_gain,number_of_background_scans,background_gain,sample_spacing,resolution_points,number_of_fft_points,apodization,bench_serial_number,subtraction_or_addition,baseline_correction,perctransmittance_absorbance,sponsor,grating,hole_sizenm,slitum,filterperc,delays,date,molform,aperture,beamsplitter,detectordiadetport_in_sphere,sphere_diameter,acquisition_mode,scanner_speed,phase_resolution,phase_correction,zerofilling,wavenumber_accuracy,low_pass_filter,switch_gain_on,mw,contact_info,cas_number,material_quality,laser_light_used,total_acquisition_time_s,data_processing_proceedure,level_of_confidence_in_identification,smoother,density,material_class,plastic_or_not,material_class_specific,max_cor_class,max_cor_val
51,1,3,-22141,558,-22758,50-100,50-100,film,brown,,,51,V2.50,5cf0aeaf1404351901fad4cdcc937bd4,0.811629721,0.7,TRUE,4.973599717,4,TRUE,TRUE,7,5,DiamondPeak_March162022_top_100_51-750001.CSV,CC BY-NC,V2.50,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,b2899d94fdb12d9982fc46190c0219ad,393.4160936,kimmel_center,ftir,"collagen (fossil >50,000 bp)","organic materials, minerals, archeology","./collagen (fossil  more than 50,000 bp).dx kimmel",unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/1/2007 13:40,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.986796265
52,2,232,-6359,140,-6196,<50,200-300,fiber/filament,translucent,,,52,V2.51,45080641d25796f832aa90164d100f86,0.889615126,0.7,TRUE,7.726230794,4,TRUE,TRUE,8,5,DiamondPeak_March162022_top_100_51-750002.CSV,CC BY-NC,V2.51,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,2da1ef7870c750c6ff1bd13274d9dbb8,12.44360513,"flopp, de frond et al. 2021",ftir,cotton 13. yellow fiber,polymers,cotton 13. yellow fiber,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-08,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,16:49:34,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,2/13/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.987585685
53,3,329,-14492,184,-14503,<50,100-200,fiber/filament,brown,,,53,V2.52,01753a31301e577c5d672fece8b9f15c,0.848444249,0.7,TRUE,4.228574165,4,TRUE,TRUE,9,5,DiamondPeak_March162022_top_100_51-750003.CSV,CC BY-NC,V2.52,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,0256b164a209f4647d1ded5596068fb4,4.501920609,win cowger and sebastian primpke,ftir,fibre_indian_raw_cotton,"polymer, minerals, organic materials",reflectance_4_h8_2,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_indian_raw_cotton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.977185936
54,4,351,-12339,315,-13139,50-100,100-200,fragment,brown,,,54,V2.53,d96cac92ab746d4a955d85e50630a81b,0.912095498,0.7,TRUE,10.90381537,4,TRUE,TRUE,10,5,DiamondPeak_March162022_top_100_51-750004.CSV,CC BY-NC,V2.53,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,0ac7d7ad997f74e3756913bfc64a69cc,10.33305076,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",reflectance_4_e8_0,,,,,,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.97342149
55,5,499,-18857,517,-19706,100-200,100-200,fragment,brown,,,55,V2.54,592db9fc0162a25c3fb6406fead6d7ab,0.796976259,0.7,TRUE,9.955209974,4,TRUE,TRUE,11,5,DiamondPeak_March162022_top_100_51-750005.CSV,CC BY-NC,V2.54,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,124f9595c01a216d87b9a6f84a85a61d,8.805942594,usda,ftir,soil,soil,297969xn01_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.983969935
56,6,752,-4145,310,-4189,50-100,100-200,film,brown,,,56,V2.55,bb7db50192c7c79a58aa7f32a8206259,0.790696394,0.7,TRUE,4.796138889,4,TRUE,TRUE,1,6,DiamondPeak_March162022_top_100_51-750006.CSV,CC BY-NC,V2.55,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,d97c8387c8f853ddf356bd39f3b418ce,15.86708535,"flopp, de frond et al. 2021",ftir,c3. blue fiber,polymers,c3. blue fiber,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-08,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,10:15:23,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,10/8/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.987676635
57,7,757,-17867,-332,-17189,200-300,300-400,fragment,translucent,,,57,V2.56,d17f8cae31a6d96f2869bfb81ce34938,0.826128424,0.7,TRUE,4.9799087,4,TRUE,TRUE,2,6,DiamondPeak_March162022_top_100_51-750007.CSV,CC BY-NC,V2.56,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,2ffd4080293f0455c04d355cd323c824,11.48383668,"flopp, de frond et al. 2021",ftir,c11. pink fiber,polymers,c11. pink fiber,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-08,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,13:07:15,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,8/26/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.973158018
58,8,860,-14833,836,-14833,200-300,1000-2000,fiber/filament,brown,,,58,V2.57,ee68782faa22fc13e48ce666b477639f,0.753676695,0.7,TRUE,6.275816153,4,TRUE,TRUE,3,6,DiamondPeak_March162022_top_100_51-750008.CSV,CC BY-NC,V2.57,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,7c0bbe359695020bd311897296b4ceec,13.92622235,win cowger and sebastian primpke,ftir,pe,"polymer, minerals, organic materials",atr_6_c10_1,,,,,,,,,atr,,,,,,,,"roscher, lisa; fehres, annika; reisel, lorenz; halbach, maurits; scholz-bttcher, barbara; gerriets, michaela; badewien, thomas h; shiravani, gholamreza; wurpts, andreas; primpke, sebastian; gerdts, gunnar (2021): abundances of large microplastics (l-mp, 500-5000 m) in surface waters of the weser estuary and the german north sea (april 2018). pangaea, https://doi.org/10.1594/pangaea.938143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,polyolefins (polyalkenes),plastic,poly(ethylene),polyolefins (polyalkenes),0.975435636
59,9,1426,-8208,1146,-8574,50-100,100-200,fragment,brown,,,59,V2.58,06a46e8a66667a1232cad037eda4054c,0.89404018,0.7,TRUE,9.921846914,4,TRUE,TRUE,4,6,DiamondPeak_March162022_top_100_51-750009.CSV,CC BY-NC,V2.58,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,25da3b5160389c41554a1cabb6b9c110,6.909841275,win cowger and sebastian primpke,ftir,fibre_jute,"polymer, minerals, organic materials",reflectance_5_a7_0,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_jute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.975377532
60,10,1867,-9173,1649,-9420,50-100,100-200,fragment,brown,,,60,V2.59,f8c441a7803352ffba7c4b4b33a14a37,0.826998583,0.7,TRUE,5.379015769,4,TRUE,TRUE,5,6,DiamondPeak_March162022_top_100_51-750010.CSV,CC BY-NC,V2.59,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,158ac7009a513f4b92968c6efe09ee17,11.34033585,win cowger and sebastian primpke,ftir,fibre_linen,"polymer, minerals, organic materials",reflectance_4_h9_0,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_linen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.952125003
61,11,1983,-16911,2771,-16834,300-400,700-800,fragment,brown,,,61,V2.60,e08f6c1985ac63197f050aaa63062b19,0.85237568,0.7,TRUE,7.513395213,4,TRUE,TRUE,6,6,DiamondPeak_March162022_top_100_51-750011.CSV,CC BY-NC,V2.60,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,4a14c397e94a66e329e15bce0b96bebf,10.46111343,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",reflectance_4_e9_0,,,,,,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.850253222
62,12,2312,-21145,2295,-21057,100-200,100-200,fragment,brown,,,62,V2.61,97e248fdcf7edaa3a935fc118872377e,0.860371129,0.7,TRUE,6.984691201,4,TRUE,TRUE,7,6,DiamondPeak_March162022_top_100_51-750012.CSV,CC BY-NC,V2.61,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,3411f2d94d06b608934384b3fb664fcf,8.8618884,usda,ftir,soil,soil,73642xs04_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.975515093
63,13,2442,-4226,2478,-4349,100-200,200-300,film,brown,,,63,V2.62,b2c045844d84dac75d8c3229375d753a,0.817775866,0.7,TRUE,5.541071568,4,TRUE,TRUE,8,6,DiamondPeak_March162022_top_100_51-750013.CSV,CC BY-NC,V2.62,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,f9e63e40be26bce7f28a57eae6388129,18.8702294,"flopp, de frond et al. 2021",ftir,c5. pink fiber bundle,polymers,c5. pink fiber bundle,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-09,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,12:09:57,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,7/9/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.970597704
64,14,2657,-20467,3523,-20575,200-300,500-600,fragment,brown,,,64,V2.63,b08cc334650263edc924e6e07e33928c,0.856928519,0.7,TRUE,7.711621977,4,TRUE,TRUE,9,6,DiamondPeak_March162022_top_100_51-750014.CSV,CC BY-NC,V2.63,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,aeacb07bdfad91e67707250cf03eaf42,6.110953563,kimmel_center,ftir,olive pit fresh_peel,"organic materials, minerals, archeology",./olive pit outer cuticle.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/05/2008 17:57:12,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,organic matter,0.796511144
65,15,2746,-24261,2717,-24300,50-100,50-100,fragment,brown,,,65,V2.64,2faa9a5f391b206b41f4f31fe4e6a94a,0.853116608,0.7,TRUE,3.961393095,4,FALSE,FALSE,10,6,DiamondPeak_March162022_top_100_51-750015.CSV,CC BY-NC,V2.64,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,b8a0ec639dbad0052af6adcad64289d5,6.785500248,kimmel_center,ftir,"fibers agave americana (dvira, israel)","organic materials, minerals, archeology","./fibers agave americana (dvira, israel).dx kimmel",unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/5/2007 13:11,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,organic matter,0.808529704
66,16,3083,-15953,2053,-16014,50-100,50-100,film,brown,,,66,V2.65,98de6863da8ae825d74e585e398109c6,0.81652278,0.7,TRUE,5.56093607,4,TRUE,TRUE,11,6,DiamondPeak_March162022_top_100_51-750016.CSV,CC BY-NC,V2.65,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,11ac619e8ca66ee49c71c4bedb978447,42.59884602,kimmel_center,ftir,"humic acid (soil masmia, israel; a. nissenbaum)","organic materials, minerals, archeology","./humic acid (soil masmia, israel, a. nissenbaum).dx kimmel",unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/2/2007 8:54,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.935580771
67,17,3249,-19297,3372,-17885,50-100,50-100,fragment,translucent,translucent-gray,,67,V2.66,227c12f8bbb151588188090b3af0c380,0.749013518,0.7,TRUE,55.58859982,4,TRUE,TRUE,1,7,DiamondPeak_March162022_top_100_51-750017.CSV,CC BY-NC,V2.66,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,443d7d9767877516be1e5a5127d6aaf6,62.77321217,primpke et al. 2018,ftir,polyisoprene chlorinated,"polymer, minerals, organic materials",221primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,powder,"scientific polymer products, inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other plastic,plastic,,other material,0.675296092
68,18,3414,-13058,3878,-13292,<50,400-500,fiber/filament,blue,,,68,V2.67,5d238078d050ad26b372f6f7ba4db112,0.742829717,0.7,TRUE,4.29249244,4,TRUE,TRUE,2,7,DiamondPeak_March162022_top_100_51-750018.CSV,CC BY-NC,V2.67,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,451806cb8fcef21c506ae85a3262ad43,73.2305946,kimmel_center,ftir,wood (fossil untreated cave of letters 3917),"organic materials, minerals, archeology",./wood (fossil untreated cave of letters 3917).dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/02/2007 18:24:32,,,,,,,,,,,,,,,,,,,,,,,,organic matter,not plastic,,other material,0.983359019
69,19,3428,-11234,3360,-10966,700-800,800-900,fragment,brown,,,69,V2.68,33b07154e329d8dd80f89251d3b3c9ae,0.930100702,0.7,TRUE,15.07949755,4,TRUE,TRUE,3,7,DiamondPeak_March162022_top_100_51-750019.CSV,CC BY-NC,V2.68,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,582900d2142d6aa97f19c23e09d7d2c2,12.80183921,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",transmission_4_e8_1,,,,,,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.9760732
70,20,3487,-6247,3176,-6762,50-100,100-200,fragment,white ,,,70,V2.69,8cc5b112a3dd98a4c0c9491ccc965c05,0.853582676,0.7,TRUE,8.02716554,4,TRUE,TRUE,4,7,DiamondPeak_March162022_top_100_51-750020.CSV,CC BY-NC,V2.69,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,23cfa28582a22440186d53161b30bb1f,4.504332764,win cowger and sebastian primpke,ftir,fibre_poplar_down,"polymer, minerals, organic materials",reflectance_5_a10_0,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_poplar_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.988249241
71,21,3521,-20550,2695,-21086,100-200,200-300,fragment,white ,,,71,V2.70,8cc79e3af239e30f74dbfbe1e1f698f6,0.882099982,0.7,TRUE,30.35602409,4,TRUE,TRUE,5,7,DiamondPeak_March162022_top_100_51-750021.CSV,CC BY-NC,V2.70,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,baee3a7694a6143d3162cfc5ffe7182f,118.4212445,primpke et al. 2018,ftir,poly(vinyl stearate),"polymer, minerals, organic materials",198primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,powder,"scientific polymer products, inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyvinylesters,plastic,poly(vinyl stearate),other plastic,0.947346518
72,22,3653,-20576,3886,-21075,100-200,100-200,fragment,brown,,,72,V2.71,20e7623e4a4ef9243806aba7e9cd0133,0.842451296,0.7,TRUE,3.56895386,4,FALSE,FALSE,6,7,DiamondPeak_March162022_top_100_51-750022.CSV,CC BY-NC,V2.71,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,2335b3c5e4bfef3e606da0d2207fe79f,343.8588661,kimmel_center,ftir,wood fossil (untreated) cave of letters 3916,"organic materials, minerals, archeology",./wood fossil (untreated) cave of letters 3916.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/02/2007 18:24:56,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.989279481
73,23,3859,-17333,4372,-16667,<50,500-600,fiber/filament,purple,light purple,,73,V2.72,a5b277deb6e45a88a45ff69c0618254e,0.837187166,0.7,TRUE,13.35981863,4,TRUE,TRUE,7,7,DiamondPeak_March162022_top_100_51-750023.CSV,CC BY-NC,V2.72,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,8caf745c455e27065b40f8a105ebf012,81.84484922,"flopp, de frond et al. 2021",ftir,polyester 18. yellow coat fiber,polymers,polyester 18. yellow coat fiber,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-08,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,15:47:56,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,2/13/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,polyesters,plastic,,polyterephthalates,0.968544447
74,24,3860,-17896,4882,-17359,50-100,50-100,film,brown,,,74,V2.73,94b2ccb77da25b58e8da3dd45ced8292,0.847021392,0.7,TRUE,5.584824314,4,TRUE,TRUE,8,7,DiamondPeak_March162022_top_100_51-750024.CSV,CC BY-NC,V2.73,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,3755abe0a5d6fae242085cb0fa298f6b,8.046903816,"suja sukumaran, thermo fisher scientific",ftir,cellulose,"polymer, minerals, organic materials",46 suja,,,,,,,,,,,omnic correlation: 90,,,,,red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organic matter,not plastic,,organic matter,0.905512656
75,25,3907,-14857,3864,-14168,50-100,50-100,fragment,brown,,,75,V2.74,de95f6607ab49cf53be095256f8694c1,0.811063161,0.7,TRUE,5.154633317,4,TRUE,TRUE,9,7,DiamondPeak_March162022_top_100_51-750025.CSV,CC BY-NC,V2.74,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,21e25c34374ae9c97acf8af6d9af851c,7.667181606,usda,ftir,soil,soil,127435xs04_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.982150336
76,1,3985,-14009,4687,-14351,<50,50-100,film,translucent,,,76,V2.75,2faa9a5f391b206b41f4f31fe4e6a94a,0.777497197,0.7,TRUE,4.885248444,4,TRUE,TRUE,10,7,DiamondPeak_March162022_top_100_76-1060001.CSV,CC BY-NC,V2.75,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,d8ab9400aee4848de39a7b8febc7cab5,6.785500248,kimmel_center,ftir,"fibers agave americana (dvira, israel)","organic materials, minerals, archeology","./fibers agave americana (dvira, israel).dx kimmel",unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/5/2007 13:11,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,organic matter,0.808529704
