particle,spectra,target_x,target_y,actual_x,actual_y,size_w,size_l,morphology,color,other_observation,notes,row,object_id,library_id,match_val,match_threshold,good_correlations,signal_to_noise,signal_threshold,good_signal,good_matches,x,y,file_name,license.x,col_id,session_id,file_id,sn,organization,spectrum_type,spectrum_identity,librarytype,spectrumid,owner,rruffid,ideal_chemistry,locality,source,status,url,measured_chemistry,instrument_mode,intensity_units,other_info,jcamp-dx,yfactor,deltax,instrument_used,material_color,citation,brand,item,location,width,depth,particle_massmg,tgoc,tmoc,onset,enthalpyj_g,qa_qc,framework,abbreviation,spectral_resolution,instrument_accessories,wavenumber_range,user_name,region,campaign,state,treatment,analysis,exposure_days,polymer_id,file_legacy,locationdescription,country,lat,lon,spec_hash,x_unit,y_unit,product_id,supplier,specifications,pin_id,orientation,replicate,longest_dimension,license.y,samples,lines,bands,header_offset,data_type,interleave,pixel_size,otherinfo,pressure,temperature,material_form,material_producer,number_of_accumulations,time,ratio_against_background,truncated,elementmultiply_or_elementdivide,collection_length,sample_gain,number_of_background_scans,background_gain,sample_spacing,resolution_points,number_of_fft_points,apodization,bench_serial_number,subtraction_or_addition,baseline_correction,perctransmittance_absorbance,sponsor,grating,hole_sizenm,slitum,filterperc,delays,date,molform,aperture,beamsplitter,detectordiadetport_in_sphere,sphere_diameter,acquisition_mode,scanner_speed,phase_resolution,phase_correction,zerofilling,wavenumber_accuracy,low_pass_filter,switch_gain_on,mw,contact_info,cas_number,material_quality,laser_light_used,total_acquisition_time_s,data_processing_proceedure,level_of_confidence_in_identification,smoother,density,material_class,plastic_or_not,material_class_specific,max_cor_class,max_cor_val
52,2,-956,-16652,-1876,-15909,50-100,50-100,film,black,,,52,V2.75,5b0dd79fa633a504d5097262ae528e6a,0.899309582,0.7,TRUE,14.12289776,4,TRUE,TRUE,4,7,MeeksBay_March232022_1_100_51-750002.CSV,CC BY-NC,V2.75,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,1592d9631c504308c25b5cc287e97bc5,487.5064542,kimmel_center,ftir,amber (baltic; a. nissenbaum),"organic materials, minerals, archeology","./amber (baltic, a. nissenbaum).dx kimmel",unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/2/2007 9:13,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,,other material,0.98971893
53,3,-392,-21238,-190,-22050,50-100,200-300,fragment,brown,,,53,V2.76,48ff4e998129661d7a8c72f4f750aa00,0.811615955,0.7,TRUE,4.660566201,4,TRUE,TRUE,5,7,MeeksBay_March232022_1_100_51-750003.CSV,CC BY-NC,V2.76,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,f9f5fa1ea6738ee3682c2a9a5e374527,32.19767393,kimmel_center,ftir,wood (pine fresh),"organic materials, minerals, archeology",./wood (pine fresh).dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/01/2007 19:00:58,,,,,,,,,,,,,,,,,,,,,,,,organic matter,not plastic,,other material,0.967719567
54,4,-279,-21152,519,-20951,<50,300-400,fiber/filament,translucent,,,54,V2.77,e42f6ddbda160f2a9b764f2a3475ce9e,0.865045506,0.7,TRUE,6.95825562,4,TRUE,TRUE,6,7,MeeksBay_March232022_1_100_51-750004.CSV,CC BY-NC,V2.77,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,82bd11061be7e8aedfdb642975d4471d,5.798566739,win cowger and sebastian primpke,ftir,fibre_cotton_us_pima,"polymer, minerals, organic materials",transmission_4_h5_2,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_us_pima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.815313321
55,5,-79,-19012,546,-18956,100-200,100-200,fragment,black,,,55,V2.78,97e248fdcf7edaa3a935fc118872377e,0.836619575,0.7,TRUE,14.66156418,4,TRUE,TRUE,7,7,MeeksBay_March232022_1_100_51-750005.CSV,CC BY-NC,V2.78,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,f6d24f7ef91922836dd779870aaf0cac,8.8618884,usda,ftir,soil,soil,73642xs04_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.975515093
56,6,-21,-11979,1216,-12441,50-100,200-300,fragment,brown,,,56,V2.79,e8a7d48f3e800468dbe94f7d8dbe5a3f,0.898335868,0.7,TRUE,27.80270558,4,TRUE,TRUE,8,7,MeeksBay_March232022_1_100_51-750006.CSV,CC BY-NC,V2.79,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,b04ae3484659a1d02d47015408d0985d,16.08048935,moore institute for plastic pollution research,ftir,bauxite,polymers and minerals,mippr_7717 - bauxite.rds,,,,,,,,,reflectance,,,,,,nicolet in10,,,,,,,,,,,,,,,,,,,moore institute for plastic pollution research,,,,,,,,,,,,,,,,,,,,,,,cc by-nc,166,166,427,0,4,bip,"0.000025000, 0.000025000","minerals may not be exact match to material listed as they were extracted from mineral aggregates containing the listed material, so they may just be spatially related.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,mineral,not plastic,,mineral,0.911853321
57,7,266,-11120,1434,-12534,50-100,100-200,fragment,black,,,57,V2.80,751482b9ced123e7e38f44f58021483e,0.820415867,0.7,TRUE,5.619610283,4,TRUE,TRUE,9,7,MeeksBay_March232022_1_100_51-750007.CSV,CC BY-NC,V2.80,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,a4c7e91bc1f240d523114a2284cd6715,5.760164773,usda,ftir,soil,soil,297993xn03_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.986977587
58,8,344,-20185,1095,-19590,100-200,100-200,fragment,brown,translucent-brown,,58,V2.81,d7c9176d58d378cdd7d8d5f03d6dd498,0.747616434,0.7,TRUE,9.585891375,4,TRUE,TRUE,10,7,MeeksBay_March232022_1_100_51-750008.CSV,CC BY-NC,V2.81,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,addb5aaa3c37a5069015afe35f6d028f,6.999141641,win cowger and sebastian primpke,ftir,pp,"polymer, minerals, organic materials",reflectance_7_g10_3,,,,,,,,,reflectance,,,,,,,,"roscher, lisa; fehres, annika; reisel, lorenz; halbach, maurits; scholz-bttcher, barbara; gerriets, michaela; badewien, thomas h; shiravani, gholamreza; wurpts, andreas; primpke, sebastian; gerdts, gunnar (2021): abundances of large microplastics (l-mp, 500-5000 m) in surface waters of the weser estuary and the german north sea (april 2018). pangaea, https://doi.org/10.1594/pangaea.938143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,polyolefins (polyalkenes),plastic,poly(propylene),polyolefins (polyalkenes),0.90904818
59,9,405,-10809,-1347,-9270,<50,100-200,fiber/filament,translucent,,,59,V2.82,0996486570b4714b8cf48d8705c6dbdf,0.881652448,0.7,TRUE,9.419957891,4,TRUE,TRUE,11,7,MeeksBay_March232022_1_100_51-750009.CSV,CC BY-NC,V2.82,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,c5b5c7ce60b3c9fd5555dc0f84c58ee1,22.4384773,"flopp, de frond et al. 2021",ftir,cotton 11. brown fiber,polymers,cotton 11. brown fiber,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-09,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,16:41:19,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,2/13/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.987257859
60,10,532,-18652,1933,-19507,50-100,50-100,fragment,brown,,,60,V2.83,a5d4409e1aafdc15e5def6b2cba387ee,0.803649221,0.7,TRUE,4.715910422,4,TRUE,TRUE,12,7,MeeksBay_March232022_1_100_51-750010.CSV,CC BY-NC,V2.83,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,bf7da352e22081255dc0e3e9fcf04e90,6.670444707,aline carvalho,ftir,polypropylene,polymers,polypropylene_88_aline,,,,,,,,,atr,,,,,,"thermo nicolet 670, thermo fisher scientific",,,,,,,,,,,,,,,,4 cm-1,(atr diamond crystal),"400 to 4000 cm-1, applying 8 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,atr correction,,,,polyolefins (polyalkenes),plastic,poly(propylene),polyolefins (polyalkenes),0.903104787
61,11,680,-3445,662,-3273,50-100,50-100,fragment,brown,,,61,V2.84,23ba1e977a3809742627dfc30621e493,0.840305997,0.7,TRUE,8.306888928,4,TRUE,TRUE,1,8,MeeksBay_March232022_1_100_51-750011.CSV,CC BY-NC,V2.84,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,8513bab06eb71dbfda8b50e058375a5c,6.596806788,usda,ftir,soil,soil,298004xn03_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.986418763
62,12,728,-2355,931,-2589,100-200,200-300,fragment,translucent,,,62,V2.85,8cc79e3af239e30f74dbfbe1e1f698f6,0.882260359,0.7,TRUE,17.71598416,4,TRUE,TRUE,2,8,MeeksBay_March232022_1_100_51-750012.CSV,CC BY-NC,V2.85,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,de2e5c35e71ee2857c501b7d1eed7550,118.4212445,primpke et al. 2018,ftir,poly(vinyl stearate),"polymer, minerals, organic materials",198primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,powder,"scientific polymer products, inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyvinylesters,plastic,poly(vinyl stearate),other plastic,0.947346518
63,13,772,-20744,1083,-21433,50-100,100-200,fragment,yellow,brown-yellow,,63,V2.86,45e6b3d089c8f1eb3526bf27c9cdb633,0.849618014,0.7,TRUE,9.828803484,4,TRUE,TRUE,3,8,MeeksBay_March232022_1_100_51-750013.CSV,CC BY-NC,V2.86,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,5cc106516b1b5205c6b072e0681d4087,15.06956612,kimmel_center,ftir,recent pollen 3 pinus,"organic materials, minerals, archeology",./pollen 3 pinus recent.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-0.964233,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/8/2010 15:48,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.904896176
64,14,796,-11152,1733,-12564,50-100,50-100,fragment,brown,,,64,V2.87,f002d5e4d554c38cfea644f0f49bd3ec,0.77008954,0.7,TRUE,6.855355999,4,TRUE,TRUE,4,8,MeeksBay_March232022_1_100_51-750014.CSV,CC BY-NC,V2.87,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,53ab526b19050e8d97831bf6f508dcca,6.511563941,usda,ftir,soil,soil,297982xn01_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.989121252
65,15,812,-14191,900,-14672,<50,200-300,fiber/filament,translucent,,,65,V2.88,a26730fc197dcb26efd047d1374552d0,0.769867528,0.7,TRUE,5.421241708,4,TRUE,TRUE,5,8,MeeksBay_March232022_1_100_51-750015.CSV,CC BY-NC,V2.88,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,7f7e2811f7dbe2729dd7950639e90bea,7.316487957,win cowger and sebastian primpke,ftir,fibre_cotton_uzbekistan,"polymer, minerals, organic materials",transmission_4_h6_1,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.86519263
66,16,994,-17223,1427,-17186,50-100,100-200,fragment,brown,,,66,V2.89,8569c96809e4f03fdb1ff8422a68f9b1,0.754695996,0.7,TRUE,5.292298203,4,TRUE,TRUE,6,8,MeeksBay_March232022_1_100_51-750016.CSV,CC BY-NC,V2.89,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,304ef9051b5c2c28d9d3ba692350a0c3,5.975761413,usda,ftir,soil,soil,73645xs04_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.984750788
67,17,1145,-9930,3462,-11058,50-100,200-300,fragment,brown,,,67,V2.90,53819175de66a8e77d3860a1df7a4be8,0.842065818,0.7,TRUE,7.286174776,4,TRUE,TRUE,7,8,MeeksBay_March232022_1_100_51-750017.CSV,CC BY-NC,V2.90,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,be354e7af198f9f5ec018ba7f1dcc4ed,7.2828181,win cowger and sebastian primpke,ftir,fibre_grass,"polymer, minerals, organic materials",reflectance_5_a5_1,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.967112471
68,18,1465,-12753,1259,-12932,50-100,50-100,fragment,brown,,,68,V2.91,53819175de66a8e77d3860a1df7a4be8,0.764122643,0.7,TRUE,6.471721887,4,TRUE,TRUE,8,8,MeeksBay_March232022_1_100_51-750018.CSV,CC BY-NC,V2.91,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,de2583cc089903a1326b9b22e5166424,7.2828181,win cowger and sebastian primpke,ftir,fibre_grass,"polymer, minerals, organic materials",reflectance_5_a5_1,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.967112471
69,19,1525,-15228,813,-15806,50-100,100-200,fragment,brown,,,69,V2.92,1db25eac1f0d056a18e98c182a091216,0.885627963,0.7,TRUE,7.315649133,4,TRUE,TRUE,9,8,MeeksBay_March232022_1_100_51-750019.CSV,CC BY-NC,V2.92,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,51cce2f90a0063d7d05c7b6bb0ef9849,7.184942251,usda,ftir,soil,soil,297971xn02_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.985177398
70,20,1588,-18041,2398,-18461,<50,400-500,fiber/filament,translucent,,,70,V2.93,e42f6ddbda160f2a9b764f2a3475ce9e,0.833756222,0.7,TRUE,6.329401166,4,TRUE,TRUE,10,8,MeeksBay_March232022_1_100_51-750020.CSV,CC BY-NC,V2.93,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,23ba43c290fb7ba5698d1b902221659e,5.798566739,win cowger and sebastian primpke,ftir,fibre_cotton_us_pima,"polymer, minerals, organic materials",transmission_4_h5_2,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_us_pima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.815313321
71,21,1671,-22279,1657,-22394,400-500,400-500,fragment,translucent,,,71,V2.94,8cc79e3af239e30f74dbfbe1e1f698f6,0.88204523,0.7,TRUE,14.98219313,4,TRUE,TRUE,11,8,MeeksBay_March232022_1_100_51-750021.CSV,CC BY-NC,V2.94,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,8912a48e1291a6d6f81a4734272d54a4,118.4212445,primpke et al. 2018,ftir,poly(vinyl stearate),"polymer, minerals, organic materials",198primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,powder,"scientific polymer products, inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyvinylesters,plastic,poly(vinyl stearate),other plastic,0.947346518
72,22,1698,-4926,1745,-4840,<50,50-100,fiber/filament,translucent,,,72,V2.95,f0882bc2c75f9c9b902dd0f6d4575dd4,0.740954421,0.7,TRUE,8.926087107,4,TRUE,TRUE,12,8,MeeksBay_March232022_1_100_51-750022.CSV,CC BY-NC,V2.95,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,3dae16d864c36988eb8192040149a1ef,9.925261409,microplastix,ftir,(insitu 12) pe,,,,,,,,,,,,absorbance,,,,,,,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",,,,,,,,,,,,,,,,,robin lenz,vlfr,insitu,dry,bio,atr,999999,12,/mnt/rohdaten/ag_mikroplastik/microplastix/ergebnisse/vlfr/in situ plastics/ftird_vlfr_in situ plastics/original/atr/isp_d/12/220808_isp_d_12_oberflche_a.csv,villefranche-sur-mer,france,43.696389,7.309167,83a97d1a9968064418588d893164d7e45ac79495caa713d9fcb8e9112d97f557,cm-1,a,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyolefins (polyalkenes),plastic,poly(ethylene),polyolefins (polyalkenes),0.790663236
73,23,1760,-3704,1869,-4023,50-100,50-100,fragment,black,,,73,V2.96,2dd3a9e7f2c686633711481b2fa0fa0c,0.901109718,0.7,TRUE,7.861387413,4,TRUE,TRUE,1,9,MeeksBay_March232022_1_100_51-750023.CSV,CC BY-NC,V2.96,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,4bb6f90eb1eb5af13f3c4b00ba02e52e,8.047139735,usda,ftir,soil,soil,73351xs02_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.988941906
74,24,1866,-20792,1563,-21066,50-100,100-200,fragment,brown,,,74,V2.97,58bb6a30e6bdec4023b3e91ec2791a8c,0.802800703,0.7,TRUE,5.635474618,4,TRUE,TRUE,2,9,MeeksBay_March232022_1_100_51-750024.CSV,CC BY-NC,V2.97,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,f7d56381534221b902e202c1ec48afc2,14.51320825,"flopp, de frond et al. 2021",ftir,c4. green fiber,polymers,c4. green fiber,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-09,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,8:54:52,ratio against background,truncated,elementmultiply or elementdivide,11.19 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,7/9/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.19 sec,,,,,organic matter,not plastic,,organic matter,0.969591586
75,25,2264,-10362,2201,-12190,50-100,50-100,film,black,,,75,V2.98,5b0dd79fa633a504d5097262ae528e6a,0.895321679,0.7,TRUE,17.50436263,4,TRUE,TRUE,3,9,MeeksBay_March232022_1_100_51-750025.CSV,CC BY-NC,V2.98,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,df7940627f9037f152ca85d9de92b352,487.5064542,kimmel_center,ftir,amber (baltic; a. nissenbaum),"organic materials, minerals, archeology","./amber (baltic, a. nissenbaum).dx kimmel",unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/2/2007 9:13,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,,other material,0.98971893
76,1,2278,-17077,2419,-16922,<50,300-400,fiber/filament,translucent,,,76,V2.99,1b7283d541f70f7631cd36f0f1ad88e0,0.831272593,0.7,TRUE,8.928801703,4,TRUE,TRUE,4,9,MeeksBay_March232022_1_100_76-1000001.CSV,CC BY-NC,V2.99,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,123bed603ada0654b14b148047712b65,10.70032856,primpke et al. 2018,ftir,fibre jute,"polymer, minerals, organic materials",101primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fibre,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organic matter,not plastic,,organic matter,0.926498025
77,2,2338,-7859,2818,-7372,<50,500-600,fiber/filament,translucent,,,77,V2.100,e42f6ddbda160f2a9b764f2a3475ce9e,0.868761247,0.7,TRUE,9.034788939,4,TRUE,TRUE,5,9,MeeksBay_March232022_1_100_76-1000002.CSV,CC BY-NC,V2.100,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,dfd37d15df2e915300f1a33bad99b60f,5.798566739,win cowger and sebastian primpke,ftir,fibre_cotton_us_pima,"polymer, minerals, organic materials",transmission_4_h5_2,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_us_pima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.815313321
78,3,2375,-2040,1900,-2168,50-100,50-100,fragment,brown,,,78,V2.101,58d4db4ff42b1a190eb73bf9786aaf87,0.873959254,0.7,TRUE,9.212486607,4,TRUE,TRUE,6,9,MeeksBay_March232022_1_100_76-1000003.CSV,CC BY-NC,V2.101,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,d4aee68b953cc184f0252403ec8f6c64,7.316206418,usda,ftir,soil,soil,297971xn04_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.984842365
